flaketype,frequencyghz,temperaturek,aeffum,max_dimension_mm,cabs,cbk,cext,csca,g,ar
10,70.000000,233.149994,114.152267,0.368980,1.302706e-11,2.624071e-11,3.104683e-11,1.801977e-11,8.565300e-03,-1.000000
10,70.000000,233.149994,111.483665,0.525530,1.244462e-11,2.228046e-11,2.789966e-11,1.545504e-11,1.354000e-02,-1.000000
10,70.000000,233.149994,124.619125,0.621090,1.766932e-11,4.309090e-11,4.798856e-11,3.031925e-11,1.841200e-02,-1.000000
10,70.000000,233.149994,142.455444,0.759100,2.697945e-11,9.416804e-11,9.484566e-11,6.786621e-11,2.674300e-02,-1.000000
10,70.000000,233.149994,154.092682,0.853990,3.462659e-11,1.478838e-10,1.432156e-10,1.085890e-10,3.334400e-02,-1.000000
10,70.000000,233.149994,168.439499,0.975990,4.599076e-11,2.443222e-10,2.302907e-10,1.843000e-10,4.278900e-02,-1.000000
10,70.000000,233.149994,168.975510,1.072610,4.717735e-11,2.417766e-10,2.331635e-10,1.859861e-10,5.029600e-02,-1.000000
10,70.000000,233.149994,204.698303,1.430140,8.679888e-11,6.566185e-10,6.463619e-10,5.595630e-10,8.629500e-02,-1.000000
10,70.000000,233.149994,253.873230,2.075560,1.726735e-10,1.615775e-09,1.921419e-09,1.748745e-09,1.681000e-01,-1.000000
10,70.000000,233.149994,332.668030,3.113340,4.088644e-10,3.866869e-09,6.906193e-09,6.497329e-09,3.148800e-01,-1.000000
10,70.000000,233.149994,363.648468,3.558180,5.435265e-10,5.008363e-09,1.024749e-08,9.703961e-09,3.683800e-01,-1.000000
10,70.000000,233.149994,402.998627,4.151120,7.552268e-10,6.927741e-09,1.598324e-08,1.522801e-08,4.246500e-01,-1.000000
10,70.000000,233.149994,455.084015,4.981350,1.115307e-09,1.050539e-08,2.673185e-08,2.561654e-08,4.797200e-01,-1.000000
10,70.000000,233.149994,528.088623,6.226810,1.799638e-09,1.876154e-08,4.954116e-08,4.774152e-08,5.287000e-01,-1.000000
10,70.000000,233.149994,639.733521,8.302410,3.339157e-09,3.367420e-08,1.083739e-07,1.050347e-07,5.655300e-01,-1.000000
10,70.000000,233.149994,838.288391,12.453620,8.011903e-09,3.950542e-08,3.168226e-07,3.088107e-07,6.117900e-01,-1.000000
0,80.000000,273.149994,25.000000,0.120900,3.489720e-13,5.342170e-15,3.526196e-13,3.647585e-15,9.462700e-04,-1.000000
0,80.000000,273.149994,50.000000,0.241700,2.803557e-12,3.391196e-13,3.036333e-12,2.327763e-13,3.301900e-03,-1.000000
0,80.000000,273.149994,100.000000,0.483500,2.280136e-11,2.102147e-11,3.758444e-11,1.478308e-11,1.249300e-02,-1.000000
0,80.000000,273.149994,200.000000,0.966900,1.940750e-10,1.198675e-09,1.115454e-09,9.213789e-10,4.587700e-02,-1.000000
0,80.000000,273.149994,500.000000,2.417400,4.042758e-09,1.839398e-07,2.019003e-07,1.978575e-07,1.825800e-01,-1.000000
0,80.000000,273.149994,750.000000,3.626000,1.578927e-08,1.070958e-06,1.675793e-06,1.660004e-06,3.155900e-01,-1.000000
0,80.000000,273.149994,1000.000000,4.834700,4.373411e-08,1.832154e-06,6.240525e-06,6.196791e-06,5.037200e-01,-1.000000
1,80.000000,273.149994,25.000000,0.082600,3.152196e-13,4.873364e-15,3.185049e-13,3.285320e-15,6.370800e-04,-1.000000
1,80.000000,273.149994,50.000000,0.165200,2.532987e-12,3.110307e-13,2.743231e-12,2.102432e-13,2.075400e-03,-1.000000
1,80.000000,273.149994,100.000000,0.330300,2.062173e-11,1.968828e-11,3.411801e-11,1.349628e-11,7.760700e-03,-1.000000
1,80.000000,273.149994,200.000000,0.660700,1.764318e-10,1.206808e-09,1.050838e-09,8.744057e-10,2.965100e-02,-1.000000
1,80.000000,273.149994,500.000000,1.651700,3.916702e-09,2.129861e-07,2.234276e-07,2.195109e-07,1.598600e-01,-1.000000
1,80.000000,273.149994,750.000000,2.477600,1.675784e-08,1.032407e-06,1.942063e-06,1.925305e-06,3.505700e-01,-1.000000
1,80.000000,273.149994,1000.000000,3.303500,5.432128e-08,1.120397e-06,7.605768e-06,7.551446e-06,5.770900e-01,-1.000000
2,80.000000,273.149994,25.000000,0.065800,2.936604e-13,4.570367e-15,2.967156e-13,3.055199e-15,5.573500e-04,-1.000000
2,80.000000,273.149994,50.000000,0.131600,2.359807e-12,2.920811e-13,2.555426e-12,1.956191e-13,1.772200e-03,-1.000000
2,80.000000,273.149994,100.000000,0.263200,1.921335e-11,1.858604e-11,3.180108e-11,1.258773e-11,6.584300e-03,-1.000000
2,80.000000,273.149994,200.000000,0.526500,1.644812e-10,1.160981e-09,9.872895e-10,8.228083e-10,2.549900e-02,-1.000000
2,80.000000,273.149994,500.000000,1.316200,3.717054e-09,2.148317e-07,2.185313e-07,2.148142e-07,1.551300e-01,-1.000000
2,80.000000,273.149994,750.000000,1.974300,1.804963e-08,7.771647e-07,2.019872e-06,2.001823e-06,3.963200e-01,-1.000000
2,80.000000,273.149994,1000.000000,2.632400,6.613995e-08,8.910278e-07,9.452590e-06,9.386450e-06,5.751500e-01,-1.000000
3,80.000000,273.149994,25.000000,0.081100,3.525652e-13,5.433957e-15,3.562574e-13,3.692156e-15,6.979500e-04,-1.000000
3,80.000000,273.149994,50.000000,0.162300,2.832853e-12,3.464724e-13,3.069014e-12,2.361614e-13,2.320100e-03,-1.000000
3,80.000000,273.149994,100.000000,0.324600,2.305395e-11,2.184538e-11,3.818448e-11,1.513054e-11,8.752200e-03,-1.000000
3,80.000000,273.149994,200.000000,0.649200,1.968019e-10,1.315847e-09,1.168597e-09,9.717951e-10,3.382200e-02,-1.000000
3,80.000000,273.149994,500.000000,1.623000,4.267539e-09,1.867230e-07,2.274777e-07,2.232102e-07,2.012700e-01,-1.000000
3,80.000000,273.149994,750.000000,2.434400,1.919827e-08,6.781232e-07,2.026499e-06,2.007301e-06,4.238100e-01,-1.000000
3,80.000000,273.149994,1000.000000,3.245900,4.789672e-08,1.309420e-06,7.172401e-06,7.124504e-06,5.384000e-01,-1.000000
4,80.000000,273.149994,25.000000,0.126500,4.716316e-13,7.161385e-15,4.766010e-13,4.969411e-15,1.315500e-03,-1.000000
4,80.000000,273.149994,50.000000,0.252900,3.786561e-12,4.518304e-13,4.102676e-12,3.161149e-13,4.787100e-03,-1.000000
4,80.000000,273.149994,100.000000,0.505900,3.071347e-11,2.731512e-11,5.052435e-11,1.981088e-11,1.854600e-02,-1.000000
4,80.000000,273.149994,200.000000,1.011800,2.591814e-10,1.385534e-09,1.426999e-09,1.167818e-09,7.363600e-02,-1.000000
4,80.000000,273.149994,500.000000,2.529400,4.765325e-09,8.263129e-08,1.703115e-07,1.655462e-07,3.648400e-01,-1.000000
4,80.000000,273.149994,750.000000,3.794100,1.811325e-08,4.793519e-07,1.352573e-06,1.334460e-06,4.962800e-01,-1.000000
4,80.000000,273.149994,1000.000000,5.058800,4.735637e-08,1.887937e-06,5.179462e-06,5.132106e-06,6.007900e-01,-1.000000
5,80.000000,273.149994,18.700001,0.050000,1.280949e-13,8.273876e-16,1.286488e-13,5.539608e-16,3.874900e-04,-1.000000
5,80.000000,273.149994,36.500000,0.100000,9.506269e-13,4.554159e-14,9.811518e-13,3.052486e-14,1.042900e-03,-1.000000
5,80.000000,273.149994,59.500000,0.200000,4.549019e-12,9.128790e-13,5.165479e-12,6.164604e-13,3.012400e-03,-1.000000
5,80.000000,273.149994,82.199997,0.300000,1.207830e-11,6.269142e-12,1.634370e-11,4.265401e-12,5.979300e-03,-1.000000
5,80.000000,273.149994,89.900002,0.400000,1.716288e-11,1.117429e-11,2.484576e-11,7.682876e-12,9.514000e-03,-1.000000
5,80.000000,273.149994,112.400002,0.500000,3.385885e-11,4.194579e-11,6.308706e-11,2.922821e-11,1.469900e-02,-1.000000
5,80.000000,273.149994,133.699997,0.750000,6.214460e-11,1.194898e-10,1.488303e-10,8.668569e-11,2.790200e-02,-1.000000
5,80.000000,273.149994,202.899994,1.000000,2.081249e-10,1.252249e-09,1.172481e-09,9.643558e-10,5.194000e-02,-1.000000
5,80.000000,273.149994,276.700012,1.500000,5.735665e-10,6.574720e-09,6.441041e-09,5.867475e-09,1.052800e-01,-1.000000
5,80.000000,273.149994,309.799988,2.000000,8.329423e-10,9.693730e-09,1.097449e-08,1.014154e-08,1.635200e-01,-1.000000
5,80.000000,273.149994,385.600006,2.500000,1.672926e-09,2.805069e-08,3.520385e-08,3.353092e-08,2.174200e-01,-1.000000
5,80.000000,273.149994,435.500000,3.000000,2.495179e-09,4.731118e-08,6.387812e-08,6.138294e-08,2.610600e-01,-1.000000
5,80.000000,273.149994,512.099976,3.500000,4.269384e-09,1.118339e-07,1.534395e-07,1.491701e-07,2.881100e-01,-1.000000
5,80.000000,273.149994,533.599976,4.000000,4.862962e-09,1.319764e-07,1.765269e-07,1.716639e-07,2.965400e-01,-1.000000
5,80.000000,273.149994,655.000000,5.000000,9.659299e-09,3.866600e-07,5.204703e-07,5.108110e-07,3.085700e-01,-1.000000
5,80.000000,273.149994,763.099976,6.000000,1.607143e-08,7.535378e-07,1.109752e-06,1.093680e-06,3.314900e-01,-1.000000
5,80.000000,273.149994,852.700012,7.000000,2.314852e-08,1.208035e-06,1.853444e-06,1.830296e-06,3.526000e-01,-1.000000
5,80.000000,273.149994,934.900024,8.000000,3.128920e-08,1.769967e-06,2.837844e-06,2.806555e-06,3.667200e-01,-1.000000
5,80.000000,273.149994,1022.000000,9.000000,4.139743e-08,2.369998e-06,4.242830e-06,4.201432e-06,3.812600e-01,-1.000000
5,80.000000,273.149994,1086.199951,10.000000,5.035714e-08,2.689125e-06,5.464139e-06,5.413781e-06,3.948500e-01,-1.000000
6,80.000000,273.149994,19.400000,0.050000,1.426529e-13,1.030097e-15,1.433426e-13,6.897236e-16,4.025500e-04,-1.000000
6,80.000000,273.149994,40.599998,0.100000,1.268312e-12,8.405691e-14,1.324519e-12,5.620717e-14,1.202600e-03,-1.000000
6,80.000000,273.149994,59.000000,0.200000,4.479666e-12,8.686869e-13,5.065797e-12,5.861305e-13,3.009200e-03,-1.000000
6,80.000000,273.149994,72.400002,0.300000,9.013472e-12,3.106529e-12,1.112674e-11,2.113271e-12,5.805700e-03,-1.000000
6,80.000000,273.149994,96.500000,0.400000,2.152166e-11,1.717581e-11,3.333612e-11,1.181446e-11,1.014500e-02,-1.000000
6,80.000000,273.149994,98.800003,0.500000,2.379105e-11,1.987257e-11,3.768265e-11,1.389160e-11,1.432800e-02,-1.000000
6,80.000000,273.149994,137.000000,0.750000,6.535631e-11,1.327893e-10,1.623648e-10,9.700848e-11,3.083900e-02,-1.000000
6,80.000000,273.149994,177.500000,1.000000,1.474106e-10,5.708995e-10,5.891575e-10,4.417469e-10,5.383400e-02,-1.000000
6,80.000000,273.149994,188.199997,1.500000,1.884961e-10,6.427265e-10,7.684612e-10,5.799651e-10,1.076900e-01,-1.000000
6,80.000000,273.149994,305.399994,2.000000,7.924849e-10,7.946380e-09,9.522828e-09,8.730343e-09,1.799500e-01,-1.000000
6,80.000000,273.149994,366.700012,2.500000,1.439993e-09,1.738785e-08,2.430913e-08,2.286914e-08,2.473600e-01,-1.000000
6,80.000000,273.149994,392.100006,3.000000,1.776411e-09,2.011556e-08,3.077356e-08,2.899715e-08,2.965000e-01,-1.000000
6,80.000000,273.149994,477.700012,3.500000,3.341843e-09,5.729280e-08,8.758511e-08,8.424327e-08,3.299900e-01,-1.000000
6,80.000000,273.149994,497.600006,4.000000,3.788180e-09,6.795931e-08,9.885246e-08,9.506428e-08,3.394400e-01,-1.000000
6,80.000000,273.149994,568.400024,5.000000,5.799603e-09,1.310666e-07,1.811985e-07,1.753989e-07,3.390400e-01,-1.000000
6,80.000000,273.149994,677.500061,6.000000,1.027721e-08,2.941556e-07,4.402415e-07,4.299643e-07,3.510200e-01,-1.000000
6,80.000000,273.149994,751.599976,7.000000,1.452338e-08,4.442673e-07,7.094224e-07,6.948990e-07,3.645000e-01,-1.000000
6,80.000000,273.149994,879.400024,8.000000,2.447755e-08,9.646694e-07,1.617061e-06,1.592583e-06,3.735200e-01,-1.000000
6,80.000000,273.149994,966.299988,9.000000,3.347616e-08,1.358195e-06,2.550113e-06,2.516637e-06,3.797900e-01,-1.000000
6,80.000000,273.149994,984.200012,10.000000,3.505350e-08,1.228905e-06,2.545552e-06,2.510499e-06,3.747900e-01,-1.000000
7,80.000000,273.149994,20.500000,0.050000,1.653618e-13,1.409157e-15,1.663033e-13,9.414998e-16,4.224100e-04,-1.000000
7,80.000000,273.149994,41.400002,0.100000,1.332841e-12,9.387763e-14,1.395615e-12,6.277325e-14,1.243500e-03,-1.000000
7,80.000000,273.149994,62.500000,0.200000,5.299719e-12,1.212743e-12,6.114791e-12,8.150714e-13,3.157600e-03,-1.000000
7,80.000000,273.149994,77.500000,0.300000,1.105319e-11,4.617858e-12,1.418039e-11,3.127191e-12,6.173600e-03,-1.000000
7,80.000000,273.149994,103.300003,0.400000,2.641760e-11,2.552685e-11,4.390719e-11,1.748959e-11,1.080500e-02,-1.000000
7,80.000000,273.149994,106.400002,0.500000,2.957122e-11,3.017472e-11,5.051666e-11,2.094544e-11,1.530800e-02,-1.000000
7,80.000000,273.149994,147.600006,0.750000,8.153494e-11,2.014966e-10,2.280487e-10,1.465138e-10,3.296900e-02,-1.000000
7,80.000000,273.149994,190.500000,1.000000,1.832926e-10,8.532048e-10,8.445344e-10,6.612418e-10,5.733200e-02,-1.000000
7,80.000000,273.149994,201.500000,1.500000,2.322025e-10,9.289519e-10,1.077961e-09,8.457582e-10,1.140900e-01,-1.000000
7,80.000000,273.149994,327.399994,2.000000,9.852286e-10,1.102575e-08,1.375848e-08,1.277325e-08,1.973900e-01,-1.000000
7,80.000000,273.149994,393.799988,2.500000,1.796525e-09,2.249560e-08,3.485307e-08,3.305655e-08,2.781400e-01,-1.000000
7,80.000000,273.149994,421.600006,3.000000,2.223745e-09,2.469055e-08,4.369498e-08,4.147124e-08,3.402100e-01,-1.000000
7,80.000000,273.149994,512.500000,3.500000,4.168951e-09,6.945844e-08,1.223895e-07,1.182205e-07,3.797300e-01,-1.000000
7,80.000000,273.149994,534.200012,4.000000,4.733331e-09,8.549048e-08,1.378569e-07,1.331235e-07,3.887700e-01,-1.000000
7,80.000000,273.149994,610.900024,5.000000,7.261733e-09,1.712304e-07,2.518794e-07,2.446176e-07,3.813000e-01,-1.000000
7,80.000000,273.149994,727.700012,6.000000,1.283684e-08,3.778285e-07,6.036223e-07,5.907854e-07,3.926400e-01,-1.000000
7,80.000000,273.149994,808.400024,7.000000,1.820226e-08,5.889524e-07,9.639667e-07,9.457645e-07,4.071900e-01,-1.000000
7,80.000000,273.149994,945.400024,8.000000,3.070435e-08,1.357134e-06,2.179475e-06,2.148771e-06,4.127200e-01,-1.000000
7,80.000000,273.149994,1038.400024,9.000000,4.187966e-08,2.000638e-06,3.410409e-06,3.368530e-06,4.143400e-01,-1.000000
7,80.000000,273.149994,1057.800049,10.000000,4.381064e-08,1.868782e-06,3.388472e-06,3.344661e-06,4.086700e-01,-1.000000
8,80.000000,273.149994,21.200001,0.050000,1.805611e-13,1.706663e-15,1.817010e-13,1.139845e-15,4.366200e-04,-1.000000
8,80.000000,273.149994,42.200001,0.100000,1.400850e-12,1.047189e-13,1.470873e-12,7.002294e-14,1.287000e-03,-1.000000
8,80.000000,273.149994,65.699997,0.200000,6.184064e-12,1.639719e-12,7.285880e-12,1.101816e-12,3.345200e-03,-1.000000
8,80.000000,273.149994,81.300003,0.300000,1.283606e-11,6.174887e-12,1.701771e-11,4.181646e-12,6.399400e-03,-1.000000
8,80.000000,273.149994,108.400002,0.400000,3.073582e-11,3.419962e-11,5.417789e-11,2.344206e-11,1.121200e-02,-1.000000
8,80.000000,273.149994,112.199997,0.500000,3.491189e-11,4.146515e-11,6.367746e-11,2.876557e-11,1.579800e-02,-1.000000
8,80.000000,273.149994,155.699997,0.750000,9.657091e-11,2.771919e-10,2.982503e-10,2.016794e-10,3.402400e-02,-1.000000
8,80.000000,273.149994,201.000000,1.000000,2.180799e-10,1.175459e-09,1.133681e-09,9.156007e-10,5.959400e-02,-1.000000
8,80.000000,273.149994,214.000000,1.500000,2.811122e-10,1.286937e-09,1.476735e-09,1.195623e-09,1.217900e-01,-1.000000
8,80.000000,273.149994,346.899994,2.000000,1.190845e-09,1.472421e-08,1.899397e-08,1.780313e-08,2.102600e-01,-1.000000
8,80.000000,273.149994,417.500000,2.500000,2.170848e-09,2.861947e-08,4.763144e-08,4.546059e-08,2.987500e-01,-1.000000
8,80.000000,273.149994,446.799988,3.000000,2.678712e-09,3.024603e-08,5.898862e-08,5.630990e-08,3.667300e-01,-1.000000
8,80.000000,273.149994,544.000000,3.500000,5.055579e-09,8.452128e-08,1.645009e-07,1.594453e-07,4.130200e-01,-1.000000
8,80.000000,273.149994,567.000000,4.000000,5.730871e-09,1.061422e-07,1.840038e-07,1.782729e-07,4.222100e-01,-1.000000
8,80.000000,273.149994,648.299988,5.000000,8.768703e-09,2.158850e-07,3.325017e-07,3.237330e-07,4.117400e-01,-1.000000
8,80.000000,273.149994,772.499939,6.000000,1.549118e-08,4.641593e-07,7.870132e-07,7.715220e-07,4.238600e-01,-1.000000
8,80.000000,273.149994,857.599976,7.000000,2.189590e-08,7.128795e-07,1.241254e-06,1.219358e-06,4.393200e-01,-1.000000
8,80.000000,273.149994,1002.599976,8.000000,3.690696e-08,1.643234e-06,2.777123e-06,2.740216e-06,4.432700e-01,-1.000000
8,80.000000,273.149994,1102.300049,9.000000,5.040666e-08,2.443006e-06,4.328388e-06,4.277982e-06,4.426600e-01,-1.000000
8,80.000000,273.149994,1123.099976,10.000000,5.271525e-08,2.280917e-06,4.288005e-06,4.235290e-06,4.360400e-01,-1.000000
9,80.000000,273.149994,25.000000,0.050000,2.790912e-13,4.401597e-15,2.820314e-13,2.940138e-15,5.393300e-04,-1.000000
9,80.000000,273.149994,50.000000,0.100000,2.242704e-12,2.814022e-13,2.430996e-12,1.882914e-13,1.685400e-03,-1.000000
9,80.000000,273.149994,93.800003,0.200000,1.516032e-11,1.231628e-11,2.348196e-11,8.321634e-12,5.517400e-03,-1.000000
9,80.000000,273.149994,120.199997,0.300000,3.370878e-11,5.637008e-11,7.230468e-11,3.859590e-11,9.313800e-03,-1.000000
9,80.000000,273.149994,139.899994,0.400000,5.714689e-11,1.467999e-10,1.592035e-10,1.020566e-10,1.337400e-02,-1.000000
9,80.000000,273.149994,152.300003,0.500000,8.036121e-11,2.585608e-10,2.630321e-10,1.826709e-10,1.728100e-02,-1.000000
9,80.000000,273.149994,186.600006,0.750000,1.665117e-10,9.091882e-10,8.357857e-10,6.692740e-10,3.040100e-02,-1.000000
9,80.000000,273.149994,217.199997,1.000000,2.809565e-10,2.205673e-09,1.981190e-09,1.700234e-09,4.644200e-02,-1.000000
9,80.000000,273.149994,258.500000,1.500000,5.290403e-10,5.562564e-09,5.381953e-09,4.852912e-09,8.873800e-02,-1.000000
9,80.000000,273.149994,299.399994,2.000000,8.593153e-10,1.061658e-08,1.158907e-08,1.072975e-08,1.398800e-01,-1.000000
9,80.000000,273.149994,337.799988,2.500000,1.270107e-09,1.656383e-08,2.096483e-08,1.969472e-08,1.960500e-01,-1.000000
9,80.000000,273.149994,373.600006,3.000000,1.753450e-09,2.254034e-08,3.333071e-08,3.157727e-08,2.531900e-01,-1.000000
9,80.000000,273.149994,405.399994,3.500000,2.271800e-09,2.778007e-08,4.727873e-08,4.500693e-08,3.054500e-01,-1.000000
9,80.000000,273.149994,407.399994,4.000000,2.335150e-09,2.247808e-08,4.327379e-08,4.093864e-08,3.502200e-01,-1.000000
9,80.000000,273.149994,462.299988,5.000000,3.483085e-09,3.251850e-08,7.209603e-08,6.861294e-08,4.203700e-01,-1.000000
9,80.000000,273.149994,509.299988,6.000000,4.712897e-09,4.548990e-08,1.042757e-07,9.956285e-08,4.610800e-01,-1.000000
9,80.000000,273.149994,553.599976,7.000000,6.121855e-09,6.152496e-08,1.435057e-07,1.373838e-07,4.843400e-01,-1.000000
9,80.000000,273.149994,592.099976,8.000000,7.533046e-09,7.495981e-08,1.828959e-07,1.753628e-07,4.979900e-01,-1.000000
9,80.000000,273.149994,632.700012,9.000000,9.280273e-09,9.011832e-08,2.353983e-07,2.261181e-07,5.102400e-01,-1.000000
9,80.000000,273.149994,671.599976,10.000000,1.119745e-08,1.073435e-07,2.952077e-07,2.840102e-07,5.183700e-01,-1.000000
10,80.000000,273.149994,33.340462,0.074890,7.974328e-13,2.847875e-14,8.165600e-13,1.912721e-14,9.826800e-04,-1.000000
10,80.000000,273.149994,48.006454,0.100630,2.249813e-12,2.412135e-13,2.411370e-12,1.615573e-13,1.694000e-03,-1.000000
10,80.000000,273.149994,76.205498,0.201260,9.106361e-12,3.849999e-12,1.170286e-11,2.596500e-12,4.254300e-03,-1.000000
10,80.000000,273.149994,94.228920,0.276730,1.783127e-11,1.404022e-11,2.739545e-11,9.564180e-12,6.939600e-03,-1.000000
10,80.000000,273.149994,114.152267,0.368980,3.316697e-11,4.538791e-11,6.453967e-11,3.137269e-11,1.112000e-02,-1.000000
10,80.000000,273.149994,111.483665,0.525530,3.165233e-11,3.818722e-11,5.841850e-11,2.676616e-11,1.758000e-02,-1.000000
10,80.000000,273.149994,124.619125,0.621090,4.499343e-11,7.339383e-11,9.737786e-11,5.238443e-11,2.390100e-02,-1.000000
10,80.000000,273.149994,142.455444,0.759100,6.880340e-11,1.586131e-10,1.855307e-10,1.167273e-10,3.463400e-02,-1.000000
10,80.000000,273.149994,154.092682,0.853990,8.839592e-11,2.468261e-10,2.744675e-10,1.860715e-10,4.315400e-02,-1.000000
10,80.000000,273.149994,168.439499,0.975990,1.175306e-10,4.024322e-10,4.315991e-10,3.140685e-10,5.539300e-02,-1.000000
10,80.000000,273.149994,168.975510,1.072610,1.205133e-10,3.935901e-10,4.356689e-10,3.151556e-10,6.505100e-02,-1.000000
10,80.000000,273.149994,204.698303,1.430140,2.221376e-10,1.016209e-09,1.150219e-09,9.280812e-10,1.108700e-01,-1.000000
10,80.000000,273.149994,253.873230,2.075560,4.421976e-10,2.257001e-09,3.218816e-09,2.776618e-09,2.110900e-01,-1.000000
10,80.000000,273.149994,332.668030,3.113340,1.048306e-09,5.061484e-09,1.087635e-08,9.828044e-09,3.691200e-01,-1.000000
10,80.000000,273.149994,363.648468,3.558180,1.394233e-09,6.683456e-09,1.593189e-08,1.453766e-08,4.185700e-01,-1.000000
10,80.000000,273.149994,402.998627,4.151120,1.938681e-09,9.441091e-09,2.456385e-08,2.262517e-08,4.672900e-01,-1.000000
10,80.000000,273.149994,455.084015,4.981350,2.865888e-09,1.478963e-08,4.062836e-08,3.776247e-08,5.133900e-01,-1.000000
10,80.000000,273.149994,528.088623,6.226810,4.630293e-09,2.667527e-08,7.477858e-08,7.014828e-08,5.479200e-01,-1.000000
10,80.000000,273.149994,639.733521,8.302410,8.604714e-09,3.799779e-08,1.612588e-07,1.526541e-07,5.847100e-01,-1.000000
10,80.000000,273.149994,838.288391,12.453620,2.072154e-08,5.155678e-08,4.684397e-07,4.477182e-07,6.259700e-01,-1.000000
0,80.000000,263.149994,25.000000,0.120900,2.860027e-13,5.310094e-15,2.896278e-13,3.625005e-15,9.468400e-04,-1.000000
0,80.000000,263.149994,50.000000,0.241700,2.297525e-12,3.370667e-13,2.528864e-12,2.313390e-13,3.304200e-03,-1.000000
0,80.000000,263.149994,100.000000,0.483500,1.868494e-11,2.089277e-11,3.337597e-11,1.469103e-11,1.250300e-02,-1.000000
0,80.000000,263.149994,200.000000,0.966900,1.590023e-10,1.190906e-09,1.074374e-09,9.153721e-10,4.591800e-02,-1.000000
0,80.000000,263.149994,500.000000,2.417400,3.309039e-09,1.824692e-07,1.996507e-07,1.963417e-07,1.827800e-01,-1.000000
0,80.000000,263.149994,750.000000,3.626000,1.292773e-08,1.064629e-06,1.662364e-06,1.649436e-06,3.155100e-01,-1.000000
0,80.000000,263.149994,1000.000000,4.834700,3.577331e-08,1.827653e-06,6.197693e-06,6.161920e-06,5.031700e-01,-1.000000
